STR_NUMBER,COMPLEX_ID,STR_NAME,INSTALL_DA,REMOVAL_DA,geometry
1,90003,C,1997-10-30,2002-04-29,POINT (-92.87616207031249 28.765450750000014)
1,40005,2,1998-01-18,1999-09-29,POINT (-94.20092675000001 29.01271962031251)
1,40011,CAIS.#1,1998-03-01,1999-03-30,POINT (-94.11760247968749 29.408811690624987)
1,80022,16,1997-03-23,2018-08-16,POINT (-90.83992602031248 28.972929940625022)
1,90020,CD/FMER CAIS.#1,1998-08-05,,POINT (-91.87700000000001 29.00200000000001)
1,70022,AA,1998-02-07,,POINT (-89.68015902031249 29.15685155)
1,78,A,1998-05-05,2018-05-26,POINT (-92.98648969062498 28.883166859375024)
1,79,B,1997-12-07,2011-10-27,POINT (-93.9750260203125 28.468644520312523)
1,80,B(FMR.A),1997-11-02,2005-05-27,POINT (-93.10674014062499 28.325370459374994)
1,70028,A,1997-06-07,2004-06-04,POINT (-90.519274090625 28.411304440624974)
1,84,A,1998-01-04,2009-10-18,POINT (-91.45377180937498 29.123239959374985)
1,86,12,1997-11-19,,POINT (-91.59209002031253 29.216175659374983)
1,3,C,1997-02-28,2013-08-08,POINT (-94.3717756703125 29.175147890625)
1,89,2,1997-11-20,2013-09-14,POINT (-91.6010388703125 29.21606412968748)
1,90,A,1997-09-29,2005-05-11,POINT (-90.9643977296875 28.58136117968752)
1,91,CAIS.#15,1997-02-19,2013-04-13,POINT (-93.58670625000002 29.643550359375013)
1,93,JA,1997-11-24,2001-12-23,POINT (-93.13857695937497 28.909661259375014)
1,94,JA,1997-11-10,2005-05-14,POINT (-91.67123989999999 28.857708070312526)
1,81,A,1997-09-25,2009-07-14,POINT (-93.32701292031248 28.273793679687515)
1,17,7,1996-10-11,2011-07-21,POINT (-91.57076754062501 29.264958649999983)
1,98,CAIS.#195,1997-11-16,2003-09-02,POINT (-91.99341675 29.37136069062501)
1,97,B,1997-11-02,2006-09-28,POINT (-88.82801689062501 29.345944679687477)
2,21339,A,1960-01-01,2003-04-06,POINT (-91.76192600000002 29.092832999999985)
1,23102,20,1985-01-01,1993-06-30,POINT (-91.00940600000001 28.76378699999998)
1,55,#2,1997-09-29,2019-07-22,POINT (-93.447565859375 28.766298720312477)
1,77,1,1998-01-01,2004-01-12,POINT (-92.21215919062502 29.068335120312497)
1,80023,6,1997-03-20,2018-09-11,POINT (-90.8261383796875 28.97865185937502)
1,50011,A,1997-05-17,2005-06-10,POINT (-93.35027227968749 28.927244649999977)
1,28038,A,1995-12-11,2000-05-24,POINT (-93.83470997968749 29.376519350000024)
1,20393,CA,1959-01-01,,POINT (-89.01022599999999 29.39363400000002)
1,22962,9,1984-01-01,1993-11-04,POINT (-90.49439999999998 28.913407000000007)
1,23452,A,1987-01-01,1999-11-20,POINT (-88.45095800000001 29.498673999999994)
1,23410,A,1986-01-01,1997-04-13,POINT (-88.763464 29.691945999999973)
1,20697,4,1958-01-01,1983-12-31,POINT (-91.53324900000001 29.309924000000024)
3,20658,D-MET,1954-01-01,1980-12-31,POINT (-91.535852159375 29.314256650000004)
1,20792,E,1955-01-01,1976-12-31,POINT (-90.94099299999999 28.980353999999977)
4,20870,D-QTR,1962-01-01,,POINT (-91.4464557296875 29.06192222031251)
1,21189,3,1968-01-01,1977-12-31,POINT (-90.98244799999998 28.51141899999999)
1,21174,I,1959-01-01,1995-02-11,POINT (-91.17431800000003 29.115205000000003)
1,21128,4,1960-01-01,1975-12-31,POINT (-90.69568299999997 28.897276999999974)
2,21252,5-HTR,1970-01-01,1979-12-31,POINT (-91.04651799999999 29.107966999999974)
1,21237,3,1960-01-01,1982-12-31,POINT (-91.76113700000002 28.714954999999975)
1,21210,4,1971-01-01,1996-05-30,POINT (-91.08123899999998 28.521826999999973)
1,21371,20,1968-01-01,1975-12-31,POINT (-90.856673 28.851458999999977)
1,21343,6,1970-01-01,1980-12-31,POINT (-91.70433400000002 29.08221500000002)
1,21392,PP,1969-01-01,2009-09-04,POINT (-91.320267 28.455957000000012)
2,21403,4-HTR,1970-01-01,1979-12-31,POINT (-91.06498199999999 29.113855)
1,21534,C,1950-01-01,1980-12-31,POINT (-91.700448 29.052729)
3,21518,BH,1975-01-01,2012-09-04,POINT (-91.63955600000003 29.140760999999998)
1,21632,G,1957-01-01,1980-12-31,POINT (-90.860456 28.860777999999982)
6,21988,10,1979-01-01,2023-05-27,POINT (-90.72355399999998 28.94819100000001)
1,22494,A,1981-01-01,1996-10-26,POINT (-91.33815099999998 28.36731500000002)
1,23917,4,1990-01-01,1994-10-29,POINT (-91.56661700000001 29.030551000000003)
2,20684,A,1958-01-01,1995-12-17,POINT (-92.42545100000001 29.226427)
1,20954,13,1964-01-01,1983-12-31,POINT (-92.36941999999999 29.457622000000015)
1,20929,10,1962-01-01,1996-09-17,POINT (-92.37212899999997 29.457728999999972)
1,21329,62,1968-01-01,1999-11-13,POINT (-92.072971 29.441298000000018)
1,21305,59,1967-01-01,1986-12-31,POINT (-92.06545699999998 29.464601000000016)
1,21293,53 (TSA),1966-01-01,2019-03-24,POINT (-92.062295 29.461918000000026)
1,21472,A,1963-01-01,,POINT (-92.092789240625 28.586213550000025)
2,21437,A-PRD,1960-01-01,1994-08-06,POINT (-91.89606800000001 28.882991000000004)
1,22005,81,1977-01-01,2011-07-21,POINT (-92.08050400000002 29.450512000000003)
1,22132,B,1978-01-01,1996-01-10,POINT (-92.41130399999997 29.228879000000006)
1,22354,JA,1980-01-01,2009-08-05,POINT (-92.59326099999998 29.466073999999992)
1,23156,11 & 12,1985-01-01,2015-08-13,POINT (-92.37401599999998 29.415444999999977)
1,23395,A,1991-01-01,1995-09-02,POINT (-92.140447 28.168074999999988)
2,10103,A-AUX-1,1978-01-01,2020-08-19,POINT (-94.42254300000002 29.238002999999992)
1,10282,A,1985-01-01,1996-07-06,POINT (-95.10654599999998 28.620881999999995)
1,10483,A,1989-01-01,1994-10-02,POINT (-95.92974299999997 28.196901000000025)
1,10509,E,1990-01-01,2010-08-30,POINT (-95.67253899999997 28.027035000000012)
1,21143,1,1970-01-01,1996-06-07,POINT (-93.163701 29.599635999999975)
1,21041,A,1974-01-01,1994-12-20,POINT (-93.38354900000002 29.658731999999986)
1,22185,2,1979-01-01,1983-12-31,POINT (-93.10760699999997 29.64406600000001)
1,23727,2,1989-01-01,1994-07-28,POINT (-93.51919700000002 29.323976000000016)
1,23704,A,1988-01-01,1996-03-22,POINT (-93.43730599999998 28.401162999999997)
1,23182,2,1985-01-01,2001-11-17,POINT (-93.16654999999997 28.281120999999985)
1,22898,9(Removed),1983-01-01,1996-12-27,POINT (-93.63479000000001 29.495045000000005)
1,22539,H,1981-01-01,1996-06-05,POINT (-93.199162 29.60626000000002)
1,87,B,1997-10-22,2012-10-07,POINT (-93.70545844062502 28.448281670312497)
1,117,15,1997-12-15,2023-06-08,POINT (-91.45020204062502 28.983309190624993)
1,116,E,1998-10-25,,POINT (-90.633662609375 28.839452820312488)
1,114,A,1998-12-17,2013-03-30,POINT (-91.48907927968747 28.852933309374976)
1,103,CAIS.#1,1998-07-24,2008-05-20,POINT (-91.77772844062503 29.247134890624977)
1,96,JA,1997-11-20,2007-08-08,POINT (-88.76495497031249 29.179988340625016)
1,92,A,1998-01-27,2007-11-04,POINT (-93.36596065937499 29.255539650000003)
1,121,CAISSON #2,1997-11-08,2005-07-01,POINT (-93.13830995000001 28.693108900000027)
1,123,JA,1998-01-30,2018-09-21,POINT (-94.46435014999997 29.22882965937498)
1,124,A,1998-01-28,2014-09-30,POINT (-93.3459876 28.336908940624994)
1,125,C,1997-12-20,2007-08-15,POINT (-94.13604222968752 28.00491772968752)
1,131,B,1998-12-22,2000-12-03,POINT (-91.59542149062497 29.188307309374977)
1,134,A(FMR CAIS#1),1998-07-17,2013-06-11,POINT (-90.45114534999999 28.664258809374985)
1,90014,B (SALSA),1998-03-01,,POINT (-91.98776247031248 27.840318940625025)
1,137,B,1998-01-25,2017-07-31,POINT (-90.277441759375 28.515651049999974)
1,136,1,1998-04-16,2007-09-04,POINT (-93.5704078296875 29.215229099999988)
1,139,CAIS.#33,1998-01-01,2023-08-11,POINT (-91.4843084703125 28.979182279687507)
1,132,A,1998-05-10,2022-08-30,POINT (-91.32553864062498 28.719202199999984)
1,126,A,1998-01-01,2008-07-09,POINT (-93.19875029999997 28.39140209062498)
1,135,BJ,1998-07-02,2008-08-14,POINT (-92.53391435937499 28.93487492968751)
1,141,CAIS.#1,1998-05-23,2023-08-24,POINT (-91.75294255 28.92658899999998)
1,90028,A,1997-12-05,,POINT (-92.96392415000003 27.9386741203125)
1,144,B,1998-07-06,2016-12-19,POINT (-93.3124116203125 29.3956459703125)
1,148,D,1998-02-17,2001-10-14,POINT (-93.03153347968748 28.427673179687474)
2,26019,6B,1997-05-31,2018-09-27,POINT (-90.53316817031248 28.940959679687523)
2,20478,AA East,1960-01-01,,POINT (-89.23791999999997 28.962606970312493)
2,23805,2,1997-06-22,2006-08-18,POINT (-88.473263959375 29.70866887968748)
3,23175,4,1994-05-21,2010-08-03,POINT (-93.56239054062502 29.194833700000004)
1,150,CAIS.#23,1998-02-08,2018-07-25,POINT (-91.71888139999999 29.126454940625024)
1,163,CAIS.#1(PLTF. A,1998-03-15,2016-04-25,POINT (-88.55175345937499 30.001409929687497)
1,165,A,1998-03-05,2015-08-22,POINT (-90.52891552031252 28.38411759062501)
1,164,A(FMR CAIS.#1),1998-05-22,2004-08-22,POINT (-91.43379234999998 28.612947949999977)
1,50003,B,1997-05-28,2005-08-17,POINT (-93.64399025937502 29.30322292031252)
1,159,A,1998-01-22,2010-08-06,POINT (-92.2829188296875 28.324238009374994)
1,166,CAIS.#1,1998-02-05,2002-07-07,POINT (-91.53613537031248 29.097132759374972)
2,24205,A-PROD.(MODU),1995-05-12,2003-05-02,POINT (-90.5558576796875 28.595181109375005)
1,95,B,1997-12-27,2018-07-11,POINT (-93.2202912796875 28.45010047031252)
1,167,D(FMR.CAIS.#16),1998-11-29,2013-10-09,POINT (-93.20035564062499 29.39534299062501)
1,168,A,1998-02-09,2008-12-31,POINT (-94.73584199999999 29.095460790624998)
1,160,1,1998-03-25,2008-12-06,POINT (-93.97940567968749 29.180619349999972)
1,151,197,1998-01-10,2013-10-25,POINT (-92.15195299999999 29.466049999999996)
1,173,A,1998-05-28,2004-04-02,POINT (-94.52426844062501 29.26570662031253)
3,21831,E-DRL,1954-01-01,,POINT (-89.67590100000001 29.148491999999976)
1,174,A,1999-05-02,2001-04-24,POINT (-89.55661650937498 28.987318090625024)
1,146,B,1998-03-24,2007-08-09,POINT (-95.4880015296875 28.27802757968749)
1,70,A,1998-03-25,,POINT (-92.87724959062501 27.943762649999996)
1,177,A,1998-04-09,2005-10-20,POINT (-93.81095045937502 28.246737470312496)
1,175,2,1998-11-08,2007-04-01,POINT (-92.776106190625 29.51554775937501)
1,21614,26(Removed),1965-01-01,1997-08-18,POINT (-91.17973999999998 29.12001299999997)
1,179,CAIS..#3,1998-05-13,2004-03-30,POINT (-93.12215064999998 28.833253740625025)
1,176,7,1998-03-15,,POINT (-91.59763317031252 29.198773640625006)
1,189,A,1998-03-30,2007-07-14,POINT (-88.39589710937503 29.853232450000007)
1,182,C  #4,1998-04-24,2014-05-02,POINT (-92.40685409062502 29.331218070312502)
1,180,CAIS.#34,1998-07-20,2023-07-05,POINT (-91.48613570937499 28.973636340624978)
1,169,A,1998-05-06,2005-08-25,POINT (-92.26119887968753 28.210346909375005)
1,191,A,1998-05-16,2007-04-30,POINT (-90.14454672031252 28.52683955937499)
3,21462,B-Flare pile,1966-01-01,1998-04-06,POINT (-92.0698127 28.617943309374994)
1,202,CAIS.#35,1998-01-24,2023-08-07,POINT (-91.477559740625 28.99209407968749)
1,201,B(FMR CAIS.#3),1998-05-05,2009-07-29,POINT (-92.85418529062503 28.961670620312475)
1,199,CAIS.#1,1998-08-01,2013-09-10,POINT (-91.51231525937499 29.031612940624996)
1,196,C,1998-05-10,,POINT (-91.25318099999998 28.73911777968749)
1,200,1,1999-03-31,2012-07-26,POINT (-90.51563399999998 29.016501279687475)
1,186,I,1998-05-05,,POINT (-90.3659129203125 28.945235359374976)
1,33039,A (Bald Pate),1998-05-31,,POINT (-91.99361647031247 27.733354009374978)
1,206,BB(FMR CAIS.#1),1984-03-01,2015-10-11,POINT (-88.145587809375 30.148977490624986)
1,178,CAIS.#1,1998-05-05,2012-06-20,POINT (-91.63283000000001 29.27937200937498)
1,209,JA,1998-07-11,,POINT (-94.02297862031247 28.056641170312503)
1,208,A,1998-05-09,2008-12-18,POINT (-90.48010277968751 28.596081540624994)
1,194,A,1998-08-14,2011-02-24,POINT (-88.11691860937498 29.430389699999978)
1,216,CAIS.#12(D),1998-06-24,2005-04-05,POINT (-90.940765359375 28.65592742031248)
1,172,I,1998-05-23,2012-05-28,POINT (-91.656095590625 28.61498340000003)
1,217,1,1998-07-08,2014-08-22,POINT (-89.73696130937498 29.097185390624986)
1,221,CAIS.#2,1998-07-11,2013-09-12,POINT (-91.50549074062502 29.036750740624996)
1,222,C,1998-10-13,2001-02-13,POINT (-93.47402844999999 28.471401390624976)
1,198,P,1998-09-01,,POINT (-88.06711795937503 29.343015559374976)
1,229,2,1998-07-01,2010-07-29,POINT (-91.175171690625 28.992261270312497)
1,219,29,1997-11-29,2011-07-30,POINT (-90.73689300000001 28.943016)
1,218,9,1998-01-19,2023-05-10,POINT (-90.77495712031248 28.947919000000013)
2,23076,B,1994-01-01,2014-08-10,POINT (-88.797157809375 29.717445970312497)
1,19,"11""A""",1996-04-10,,POINT (-89.2746796796875 28.959938899999997)
1,231,B,1998-06-07,2015-08-17,POINT (-93.0017250203125 29.275098650000018)
1,67,A (Genesis),1998-07-21,,POINT (-90.518907640625 27.77925702968753)
1,230,B,1998-06-25,2004-03-26,POINT (-92.90807949999999 29.39021822968749)
1,240,B,1998-11-08,2022-04-18,POINT (-90.52729992031249 29.008279979687472)
1,239,CAIS.#2,1998-06-03,2003-01-04,POINT (-93.60651740937499 29.535433159374975)
1,152,CAIS.#11,1998-04-08,2010-12-07,POINT (-92.109828 29.32143185000001)
1,220,CAIS.#30,1997-10-14,2011-07-13,POINT (-90.73051887968751 28.923647309374985)
1,233,E,1998-06-19,2006-04-04,POINT (-93.2580464796875 29.29047297968748)
1,242,G,1998-09-06,2023-07-25,POINT (-91.00481925937498 28.669716390625013)
1,232,C,1998-05-22,2015-09-30,POINT (-91.65131512968748 29.300519909374998)
1,234,B,1998-12-10,2012-06-11,POINT (-87.97859157968747 29.357369100000028)
1,236,B,1998-06-18,2012-09-29,POINT (-92.06462820937497 28.926539709374993)
1,243,TEMP.CAIS.#3,1998-06-07,2004-10-14,POINT (-89.77340125937502 29.171538529687496)
1,245,A,1998-06-10,2017-12-02,POINT (-89.81919207968753 29.100440149999997)
1,21925,220,1975-01-01,2014-10-17,POINT (-89.25561699999997 28.982698000000028)
1,23483,7,1985-01-01,1996-10-25,POINT (-88.44672200000002 30.114715999999987)
1,21187,1,1967-01-01,1989-07-10,POINT (-90.97128185000003 28.515163220312502)
1,21277,5,1973-01-01,2006-08-10,POINT (-90.93438700000002 28.819477000000006)
1,21238,4,1966-01-01,2000-08-09,POINT (-91.76916599999998 28.704206999999997)
1,21353,5,1970-01-01,2016-11-08,POINT (-91.70545547031247 29.084948579687477)
2,21571,B-AUX,1971-01-01,2009-11-15,POINT (-91.47115600000001 28.444770000000005)
1,22822,2,1983-01-01,2000-09-11,POINT (-91.01514800000001 28.761678000000018)
2,23184,1,1985-01-01,1989-11-13,POINT (-91.53500000000003 29.09900399999998)
1,23529,JA,1987-01-01,2021-07-29,POINT (-90.774538 28.380182999999988)
1,20905,H,1967-01-01,1999-01-10,POINT (-91.99076194062502 28.963401640625023)
2,20730,TANK,1963-01-01,1993-09-29,POINT (-91.879703 28.86090200000001)
1,20927,4,1967-01-01,1990-01-28,POINT (-92.38004699999999 29.295732999999984)
1,21334,69,1972-01-01,2013-06-28,POINT (-92.06662299999999 29.459024999999997)
1,21288,29,1962-01-01,1991-12-31,POINT (-92.05247300000002 29.445380999999998)
1,22099,A,1978-01-01,1989-06-15,POINT (-92.61246599999998 28.592314999999985)
1,22426,KJ,1980-01-01,1991-12-12,POINT (-92.40196800000001 29.458357999999976)
1,22936,10,1984-01-01,2016-05-21,POINT (-92.46309100000002 29.492338000000018)
1,23369,161,1989-01-01,,POINT (-91.98675500000002 29.331884000000002)
1,10044,3,1971-01-01,1977-12-31,POINT (-93.78594199999998 29.263034000000005)
1,10107,A,1978-01-01,1992-06-21,POINT (-93.78513600000002 28.363579000000016)
1,20600,12,1972-01-01,2004-10-17,POINT (-93.73566899999997 29.675929999999994)
2,21226,A-AUX,1966-01-01,1994-09-19,POINT (-93.18253199999998 29.365456999999992)
1,23672,A,1988-01-01,2016-05-31,POINT (-93.301739 28.908738000000028)
1,23247,B,1985-01-01,1999-08-30,POINT (-93.28802100000001 29.141016999999977)
1,20983,69,1964-01-01,1997-06-13,POINT (-90.25610699999999 28.99631599999998)
1,70016,A (Spirit),1998-07-03,,POINT (-88.10836682031248 29.237248929687496)
1,248,CAIS.#1,1998-06-14,2004-01-12,POINT (-92.2122027703125 29.068307329687514)
1,241,A,1998-06-20,,POINT (-91.04485764062503 28.430891209374977)
1,228,C,1998-10-05,,POINT (-91.595127509375 29.21140387968751)
1,250,B,1998-07-22,2006-08-20,POINT (-94.43858010937498 29.103685100000007)
1,249,A,1998-10-12,2016-08-12,POINT (-93.54790572031249 29.350918820312472)
1,257,A,1998-07-05,,POINT (-88.15825087031249 29.745765849999998)
1,255,B,1998-11-08,2009-10-08,POINT (-90.618260459375 28.891892440624986)
1,254,B,1998-11-09,2006-02-22,POINT (-88.257671609375 29.2783009703125)
1,213,A,1998-07-11,2001-10-21,POINT (-96.75011634999998 27.605938509374994)
1,256,1,1998-07-30,2001-07-31,POINT (-88.41962732031249 29.890500770312485)
1,261,TEMP.CAIS.#20,1998-11-07,2013-04-26,POINT (-93.599289209375 29.681434200000012)
1,260,2,1998-07-22,1999-06-08,POINT (-91.88533475000003 28.89005444999998)
1,258,A,1998-11-18,,POINT (-87.87786505937498 29.332108659375024)
2,50010,B-AUX,1998-03-13,,POINT (-93.471448759375 28.453136759375013)
1,263,17,1998-10-07,2023-06-17,POINT (-91.46484544999998 28.98676012031251)
1,264,C,1998-08-12,2010-06-17,POINT (-92.72125292031251 28.37965815000001)
1,266,B,1998-08-06,2015-08-23,POINT (-91.89033162968752 28.262883940624988)
1,70020,A(Morpeth East),1998-08-10,2021-04-26,POINT (-90.02281189062501 28.03480207031248)
1,85,A (Cinnamon),1998-09-23,2016-07-23,POINT (-91.872844240625 27.876285740625008)
1,269,D,1998-11-28,2004-05-21,POINT (-94.00951535000002 28.144260900000006)
1,70004,A (Ursa),1998-12-28,,POINT (-89.1035535703125 28.154026040625013)
1,274,C,1998-09-25,2005-09-20,POINT (-93.13089009999999 28.052619020312477)
1,272,A,1998-08-01,2003-01-09,POINT (-89.96724445937502 28.823407079687513)
1,253,A,1998-10-17,2005-06-18,POINT (-91.81062259999999 28.163742500000012)
1,197,B,1998-06-30,2014-10-12,POINT (-93.17928557968747 28.222450649999985)
1,276,A,1999-01-03,,POINT (-88.17948374062502 29.285427459375)
1,275,CAIS.#2,1998-08-26,2008-10-07,POINT (-87.94230624062499 30.073146640624998)
1,278,CJ,1999-11-30,2008-08-16,POINT (-92.51070362031248 28.963742309374993)
2,22190,D,1999-07-01,2022-07-22,POINT (-92.17447972031249 29.06725277968752)
1,252,J,1998-08-23,2023-08-07,POINT (-91.74391164062502 28.782788229687526)
1,279,A,1998-01-01,2017-06-16,POINT (-92.38536349062502 29.228202659374972)
1,265,A,1998-09-16,2017-11-03,POINT (-93.35207347968748 28.057432070312473)
3,20705,D-QUARTER,1980-12-05,2015-03-05,POINT (-92.09672742968752 28.674243750000016)
1,290,A,1998-11-25,,POINT (-90.34474189062502 28.19752994999999)
1,285,A,1998-11-08,2002-12-03,POINT (-93.2592368296875 29.287432770312478)
1,286,CAIS.#3,1998-11-11,2011-10-04,POINT (-87.8464991203125 30.072648800000024)
1,289,C,1998-11-26,,POINT (-88.21179237031248 29.28882774062498)
1,283,A,1998-12-12,2004-08-29,POINT (-91.54315497968747 28.427493170312516)
1,292,A,1998-11-04,2013-10-21,POINT (-90.6903351703125 28.395273790625026)
1,294,A,1998-12-19,2014-11-25,POINT (-93.3405437796875 29.679734229687483)
1,299,CAIS.#1,1998-11-24,2015-08-29,POINT (-87.75763319999999 30.10452092968751)
1,304,A,1998-11-02,2000-01-26,POINT (-91.61636350937499 28.73059192031252)
1,302,1,1998-10-09,2004-06-07,POINT (-93.89062557031252 29.359596820312504)
1,308,D,1998-10-09,2012-03-29,POINT (-90.49866382031252 28.941574929687476)
1,306,A,1999-03-01,2004-07-16,POINT (-93.06429175 28.81259060000002)
1,305,C,1998-11-25,2009-06-17,POINT (-92.54125559062498 28.289912859375022)
1,295,CAIS.#36,1999-05-02,2017-06-08,POINT (-91.48901905000002 29.00617695937501)
1,312,C,1998-11-06,2013-05-21,POINT (-93.5879936 29.68350740937501)
1,293,C,1998-11-10,2011-12-15,POINT (-90.27768917968751 28.503271050000023)
1,311,A,1999-02-20,2011-03-25,POINT (-87.82935052968747 30.077293899999972)
1,313,CAIS.#4,1998-09-22,2015-08-18,POINT (-94.65999207031251 29.050865120312494)
1,320,D,1999-02-07,2001-09-24,POINT (-94.05839430937499 27.977459620312516)
1,319,A,1998-10-19,,POINT (-91.97581824999997 28.812914590624985)
1,317,B,1998-11-09,2023-09-14,POINT (-91.97469872968747 28.803785070312472)
2,21897,J,1998-07-15,,POINT (-90.352620440625 28.92880919999999)
1,104,A,1998-02-10,2002-09-11,POINT (-88.23066872031251 29.481166270312485)
1,346,AH,1998-11-01,,POINT (-89.5163240296875 29.159871759374994)
1,70012,A (Petronius),2000-04-28,,POINT (-87.78096835937498 29.229003479687492)
